id,lng,lat,beautiful_score,livelier_score,safer_score,wealthier_score,1-boring,1-depressing,total
4658,121.435538,31.33806453,0.836883978,0.787656112,0.802980219,0.734704701,0.655925045,0.724588753,0.757123135
4660,121.4345861,31.33825343,0.162006312,0.214784058,0.191666457,0.25499048,0.364175845,0.289080231,0.246117231
4661,121.4337137,31.33810863,0.885232602,0.720916734,0.816246059,0.742313823,0.639713897,0.75156875,0.759331978
4662,121.4335777,31.33861525,0.893081598,0.741256698,0.834522775,0.758071696,0.643254218,0.760866131,0.771842186
4663,121.4340882,31.33724945,0.480467236,0.442491068,0.526317879,0.491796597,0.462678988,0.5,0.483958628
4664,121.4339398,31.33761383,0.471997411,0.43981104,0.521255258,0.488108021,0.460460898,0.492272173,0.478984134
4667,121.4318771,31.33390687,0.872721485,0.815872878,0.845228296,0.772920618,0.664924271,0.753182273,0.78747497
4668,121.4320722,31.33342164,0.882217035,0.783002752,0.84461604,0.766274488,0.652639352,0.756631592,0.780896877
4669,121.4323046,31.33295366,0.855887799,0.783261311,0.834271767,0.755182596,0.641600184,0.736730629,0.767822381
4670,121.4324946,31.33247012,0.763558792,0.69322286,0.762918965,0.688033503,0.584094694,0.664444432,0.692712208
4673,121.4316548,31.33555667,0.695363771,0.788832576,0.725986462,0.672780177,0.636886376,0.638841855,0.693115203
4674,121.4321193,31.33579015,0.846202167,0.797622329,0.829715134,0.758296595,0.645638732,0.731332179,0.768134523
4675,121.4325762,31.33603784,0.839032326,0.744593429,0.824990693,0.743110849,0.61204488,0.720077421,0.747308266
4676,121.4330022,31.33633773,0.782966297,0.796340211,0.782732565,0.714713646,0.647597786,0.690893591,0.735874016
4677,121.4334034,31.33667629,0.769244275,0.731538602,0.767715632,0.691917918,0.609823523,0.671380339,0.706936715
4678,121.4337774,31.33704412,0.425068391,0.444564709,0.48340816,0.472745651,0.458052656,0.469962677,0.458967041
4683,121.4369299,31.33314624,0.161413093,0.186764032,0.18162659,0.243859901,0.348846163,0.284964234,0.234579002
4684,121.4428249,31.33547904,0.784335276,0.701256441,0.735091092,0.673855047,0.621232749,0.678731511,0.699083686
4685,121.4433028,31.33569268,0.739442038,0.71218344,0.727182751,0.6621442,0.609685477,0.651453377,0.683681881
4686,121.4437862,31.33589242,0.867126005,0.620830347,0.79857615,0.714052438,0.585282304,0.726501487,0.718728122
4687,121.4442583,31.33611586,0.874743391,0.667901782,0.807667807,0.72875511,0.60851615,0.738028091,0.737602055
4688,121.4447413,31.33630746,0.879795848,0.642010043,0.80700026,0.726288515,0.598283354,0.738659734,0.732006292
4689,121.4452146,31.33652721,0.830327385,0.653057673,0.7776871,0.69717181,0.592539732,0.703464176,0.709041313
4690,121.445696,31.33673291,0.840791704,0.709203004,0.802902602,0.719910412,0.612113875,0.716470065,0.733565277
4692,121.4466577,31.33714584,0.827797974,0.75479775,0.79345551,0.722249963,0.635311047,0.712894833,0.741084513
4695,121.4480633,31.33784024,0.5,0.283051777,0.5,0.472869238,0.38821429,0.490887691,0.439170499
4696,121.4425948,31.33490665,0.43314947,0.690743323,0.51429533,0.518086556,0.581727876,0.494914679,0.538819539
4697,121.442865,31.33445669,0.669438916,0.848268427,0.712346279,0.683353393,0.679262038,0.635480393,0.704691574
4698,121.4431426,31.33401101,0.772774994,0.827721016,0.781170142,0.72250201,0.663500249,0.689462497,0.742855151
4699,121.4434116,31.33356019,0.840344285,0.843129097,0.815244734,0.760816426,0.687970381,0.733607702,0.780185438
4700,121.4436966,31.33311891,0.825124724,0.78270108,0.808818333,0.735665208,0.642675718,0.715634441,0.751769917
4701,121.4439645,31.33266683,0.847067105,0.836856904,0.822498455,0.760821812,0.683925439,0.737479648,0.781441561
4702,121.4442506,31.33222635,0.839236527,0.818149868,0.821555177,0.752748548,0.663787198,0.729548569,0.770837648
4703,121.4445064,31.33176741,0.858452919,0.815841333,0.808760426,0.752759046,0.682858061,0.742064808,0.776789432
4704,121.4447606,31.33130892,0.876173732,0.816702535,0.833508452,0.769354132,0.67888882,0.755650651,0.78837972
4705,121.4418593,31.33509858,0.811217091,0.627069235,0.778883662,0.687989979,0.567779865,0.690234223,0.693862343
4708,121.4404226,31.33446154,0.885549857,0.660435433,0.827054494,0.741504841,0.599073082,0.747113225,0.743455155
4710,121.4394666,31.33403945,0.644551611,0.64943734,0.636824925,0.592158038,0.586644518,0.595517914,0.617522391
4711,121.4389938,31.33381849,0.793885688,0.628721607,0.756752773,0.671345294,0.573726901,0.678761526,0.683865632
4712,121.4385133,31.33360863,0.537464477,0.628157737,0.57856886,0.541903332,0.560416201,0.540210209,0.564453469
4713,121.4380375,31.33339235,0.542400858,0.589546237,0.574119595,0.538066702,0.543329244,0.540490363,0.554658833
4714,121.437563,31.33316613,0.751043925,0.646897525,0.724842263,0.65023508,0.584273008,0.653352136,0.668440656
4716,121.4484141,31.33741213,0.900728189,0.696387494,0.840236459,0.764186868,0.618147964,0.761982921,0.763611649
4717,121.4486841,31.33696309,0.81903664,0.744529869,0.802522619,0.725130783,0.618130531,0.707385238,0.736122613
4718,121.448946,31.33650826,0.814850522,0.769161705,0.801825284,0.727420333,0.631998945,0.70731118,0.742094662
4719,121.4492094,31.33605457,0.87431302,0.789228242,0.840738284,0.767933856,0.651319134,0.751021696,0.779092372
4720,121.4494771,31.33560447,0.837691368,0.771720376,0.816623003,0.742866894,0.634160603,0.722700564,0.754293801
4721,121.449748,31.33515617,0.83560799,0.791390765,0.815382052,0.746143409,0.647161717,0.723740851,0.759904464
4722,121.4500085,31.3347027,0.884310492,0.739319367,0.842248385,0.762178295,0.627264029,0.75359158,0.768152025
4723,121.4502579,31.33424257,0.841826547,0.812374252,0.820870443,0.753767418,0.660861835,0.73062789,0.770054731
4724,121.4505042,31.33377872,0.818529593,0.813360536,0.806055829,0.740853543,0.658375728,0.715202108,0.758729556
4725,121.4507043,31.33329749,0.885878389,0.772404763,0.842890646,0.76717021,0.648335854,0.758640817,0.779220113
4726,121.4622154,31.33795126,0.812145538,0.535451426,0.773571656,0.678606281,0.522830643,0.68213659,0.667457022
4727,121.4621726,31.3384747,0.672323519,0.418661186,0.653150316,0.581726591,0.465132232,0.591190948,0.563697465
4728,121.4627573,31.33742081,0.28904872,0.70902162,0.372323837,0.432820377,0.604560514,0.413812425,0.470264582
4729,121.4632782,31.3374806,0.178852686,0.67406117,0.241321522,0.348865674,0.592959148,0.330540579,0.394433463
4730,121.4637992,31.33754615,0.163013046,0.460374117,0.208406167,0.288173153,0.494924595,0.302115549,0.319501105
4731,121.4643226,31.33758908,0.395807834,0.548569106,0.449026324,0.457458055,0.530725449,0.462167172,0.47395899
4732,121.4648254,31.33772729,0.222314512,0.451324252,0.273559916,0.332555781,0.493393315,0.34908034,0.353704686
4733,121.4653471,31.33776417,0.689671546,0.816128472,0.713744691,0.670844541,0.662832085,0.639902878,0.698854036
4734,121.4658458,31.33792576,0.835436932,0.826133562,0.814894348,0.750157147,0.676859561,0.72822504,0.771951098
4735,121.4663484,31.33807059,0.328446211,0.68082049,0.409395543,0.452765698,0.5849375,0.434146181,0.481751937
4736,121.4623174,31.33690863,0.705684807,0.513373247,0.681242367,0.604276578,0.516543925,0.617168411,0.606381556
4737,121.4623711,31.33638662,0.665481436,0.487052853,0.658212312,0.583861255,0.5,0.593795637,0.581400582
4738,121.4624238,31.33586431,0.532299775,0.481568173,0.560772825,0.513252403,0.492574998,0.525908883,0.51772951
4739,121.462511,31.33534745,0.670880927,0.393289848,0.642004671,0.566276639,0.461256104,0.588244786,0.553658829
4740,121.4625315,31.33482188,0.817294606,0.524496184,0.759431598,0.669527457,0.533012285,0.685219531,0.664830277
4741,121.4626217,31.33430527,0.842420956,0.567175854,0.778546273,0.690085441,0.557561194,0.706261549,0.690341878
4742,121.4626481,31.33378057,0.747065098,0.449758703,0.702435652,0.61446072,0.492638297,0.633239114,0.606599597
4743,121.4627082,31.33325835,0.809691131,0.537005385,0.751936063,0.666296845,0.541610113,0.68141555,0.664659181
4744,121.4627529,31.33273469,0.805443143,0.505672525,0.749666067,0.661050335,0.521438189,0.672210409,0.652580111
4745,121.4627813,31.33221001,0.803927301,0.469930208,0.736874187,0.647206275,0.512787264,0.667931968,0.639776201
4746,121.4628722,31.33169355,0.774401237,0.461564092,0.714004539,0.629389099,0.506539665,0.649973764,0.622645399
4747,121.462877,31.33116774,0.340019779,0.262053015,0.356992801,0.366117599,0.401639587,0.405833932,0.355442786
4755,121.4762848,31.33637172,0.79768331,0.76222327,0.740145976,0.694256387,0.660745175,0.694855758,0.724984979
4756,121.476407,31.33685474,0.844268743,0.739750844,0.767457121,0.71847175,0.654605243,0.721540036,0.741015623
4757,121.4766914,31.33729573,0.646962253,0.796515705,0.645643785,0.628393344,0.669437346,0.615051329,0.667000627
4758,121.4770029,31.33771753,0.440961519,0.781882529,0.481764368,0.521217883,0.660311941,0.509078534,0.565869462
4762,121.483184,31.33557646,0.180483934,0.669729588,0.242262847,0.349930088,0.591250527,0.332293754,0.394325123
4763,121.4835499,31.33476398,0.174716601,0.57255229,0.24037535,0.338255611,0.529977909,0.321724194,0.362933659
4764,121.4830793,31.33499876,0.190228924,0.669577051,0.247924436,0.351781205,0.598025848,0.340054397,0.399598644
4765,121.4843964,31.3349191,0.525207644,0.631763075,0.5743102,0.55116143,0.558571597,0.536544124,0.562926345
4766,121.4847472,31.33530935,0.696275372,0.71936876,0.707372389,0.644994238,0.610048979,0.630971365,0.668171851
4767,121.4850908,31.33570577,0.861555389,0.764153076,0.819077102,0.743591862,0.646989027,0.738364617,0.762288512
4768,121.4854056,31.33612613,0.84306986,0.779416406,0.805340648,0.734440251,0.655183936,0.726984094,0.757405866
4769,121.4857225,31.3365416,0.889631122,0.75821273,0.827867935,0.761346538,0.652336242,0.757287722,0.774447048
4770,121.4861419,31.33683912,0.879528588,0.768113148,0.823436186,0.755244386,0.656466946,0.751470472,0.772376621
4771,121.4866326,31.33702424,0.58686352,0.754167654,0.647312357,0.616862935,0.613020759,0.580268775,0.633082667
4775,121.4849373,31.33397149,0.171240908,0.666838078,0.235072063,0.34735413,0.584712903,0.32424632,0.388244067
4779,121.4882926,31.33472017,0.673883392,0.747057137,0.692438624,0.662236337,0.619626523,0.624460891,0.669950484
4780,121.487973,31.33430246,0.464816977,0.786553833,0.534579262,0.572075322,0.643049459,0.52576599,0.587806807
4781,121.4876533,31.33388475,0.398078899,0.772783584,0.475947349,0.535628444,0.635085164,0.488654309,0.551029625
4782,121.4873152,31.33348319,0.263528278,0.743083829,0.349108624,0.456072869,0.620668012,0.405619021,0.473013439
4783,121.486962,31.33309411,0.282210759,0.727844365,0.384468224,0.472846713,0.598553635,0.41647186,0.480399259
4785,121.4877861,31.33573766,0.689197674,0.589352122,0.694537779,0.624605543,0.537605271,0.615529717,0.625138018
4786,121.487479,31.33616399,0.69173606,0.770143705,0.723014942,0.667427383,0.624423142,0.635028709,0.685295657
4787,121.4871672,31.33658625,0.777264749,0.747589909,0.771215494,0.700541842,0.618347717,0.681535761,0.716082579
4788,121.4869479,31.33706358,0.594621652,0.716655467,0.632514113,0.59692362,0.604407475,0.579092268,0.620702433
4801,121.4933841,31.33521197,0.772314577,0.721042902,0.758231648,0.683497758,0.615521191,0.67160784,0.703702653
4802,121.4929125,31.33544158,0.851240432,0.662617038,0.796648829,0.714736475,0.602901866,0.72052094,0.724777597
4803,121.4923918,31.33548668,0.867367023,0.607456039,0.80317428,0.71440028,0.580012857,0.726913915,0.716554066
4804,121.4918806,31.3354028,0.821909517,0.529555542,0.754321339,0.671718776,0.544576419,0.688253922,0.668389253
4805,121.4914503,31.33512722,0.868238754,0.619897451,0.808378821,0.721866057,0.579743162,0.729467461,0.721265284
4806,121.4910988,31.33474245,0.874039957,0.61817876,0.799259555,0.719850763,0.589977965,0.73329069,0.722432948
4807,121.490798,31.3343128,0.892943901,0.662885332,0.819915843,0.743158312,0.61264857,0.752448642,0.747333433
4808,121.4904872,31.33388965,0.889947231,0.656577542,0.807647306,0.738381255,0.61518916,0.748083198,0.742637615
4809,121.4901657,31.33347543,0.881450984,0.631283847,0.799245002,0.72589177,0.602214674,0.739067147,0.729858904
4810,121.4901769,31.33307465,0.831713716,0.548086407,0.689200394,0.650408344,0.593555254,0.690579816,0.667257322
4814,121.4953341,31.33604277,0.814282332,0.569667416,0.759694128,0.674524415,0.551339961,0.686778502,0.676047792
4816,121.4946581,31.33399521,0.5,0.5,0.544390602,0.520436986,0.487757435,0.509931226,0.510419375
4817,121.4943619,31.3335609,0.88230874,0.646780334,0.825640902,0.739838313,0.588839384,0.742778593,0.737697711
4818,121.4940485,31.33313891,0.677507909,0.562357063,0.669243646,0.605324425,0.531576002,0.605738004,0.608624508
4819,121.4937487,31.3327067,0.86937456,0.616871602,0.806391654,0.723864306,0.576892112,0.729476711,0.720478491
4820,121.4934375,31.33228288,0.865263391,0.593578567,0.797094114,0.714851902,0.568717862,0.724262408,0.710628041
4824,121.4944753,31.33465855,0.822199668,0.675483339,0.801113739,0.710886809,0.584268568,0.701688503,0.715940104
4825,121.4940112,31.33490552,0.757036711,0.676718678,0.746810718,0.664133081,0.59064303,0.658128174,0.682245065
4828,121.495295,31.3348224,0.583303785,0.456752174,0.589466456,0.536633858,0.480681419,0.549274691,0.532685397
4829,121.4959218,31.33492419,0.375137995,0.295117444,0.411905541,0.413386208,0.389982766,0.429768452,0.385883068
4831,121.4958624,31.33570174,0.847697378,0.582591143,0.79423367,0.703289103,0.553971094,0.710604335,0.698731121
4834,121.4967471,31.33700746,0.871949134,0.76086791,0.833499386,0.756075668,0.637356781,0.746092626,0.767640251
4835,121.4970058,31.3374654,0.602933134,0.629306595,0.643728973,0.594594988,0.544615364,0.574379198,0.598259709
4836,121.4972626,31.33792411,0.508327182,0.446910477,0.539523372,0.50573674,0.467838136,0.511789035,0.49668749
4865,121.5019356,31.33378946,0.873160087,0.588741124,0.791480177,0.709005593,0.580637268,0.729983896,0.712168024
4866,121.5024377,31.33364282,0.705939719,0.401600065,0.678338889,0.590882521,0.455979252,0.605175037,0.572985914
4886,121.5012289,31.33344955,0.5,0.307437185,0.5,0.465037525,0.416791296,0.5,0.448211001
4900,121.5026006,31.33490724,0.904143193,0.665107241,0.831584314,0.750170681,0.613605747,0.75938126,0.753998739
4902,121.5074284,31.33493332,0.824134142,0.608185994,0.764685635,0.68220608,0.574803296,0.696229442,0.691707432
4904,121.5056818,31.33637406,0.822668792,0.613334027,0.765984583,0.687127229,0.57361141,0.695505064,0.693038518
4905,121.5051147,31.33689502,0.6674861,0.413101565,0.624595372,0.554816476,0.482877715,0.587405136,0.555047061
4913,121.5050453,31.33756071,0.849166694,0.521652191,0.788145458,0.691097488,0.532200657,0.70637536,0.681439641
4914,121.5054808,31.33726969,0.849166694,0.521652191,0.788145458,0.691097488,0.532200657,0.70637536,0.681439641
4915,121.5048286,31.33706648,0.863511084,0.569780046,0.792838142,0.706175956,0.561947175,0.721504125,0.702626088
4925,121.5043722,31.33608378,0.777534227,0.490486603,0.739538352,0.647093304,0.5,0.653890198,0.634757114
4926,121.5050771,31.33608636,0.853836822,0.631460035,0.803843747,0.713621361,0.577017085,0.718675021,0.716409012
4927,121.5050681,31.33684962,0.863511084,0.569780046,0.792838142,0.706175956,0.561947175,0.721504125,0.702626088
4928,121.5067117,31.3358528,0.569205506,0.473561165,0.590701791,0.53456265,0.484638674,0.54348445,0.532692373
4929,121.5097224,31.33467865,0.581235194,0.48252731,0.607089335,0.546464837,0.484655373,0.550070475,0.542007087
4931,121.5099209,31.33472066,0.814017733,0.680394056,0.791968568,0.706439722,0.587078341,0.697508353,0.712901129
4932,121.510842,31.33591461,0.908519203,0.720439666,0.840422336,0.768710877,0.637366802,0.770748648,0.774367922
4938,121.5106125,31.33770973,0.908486765,0.693731618,0.835754009,0.762335886,0.626512928,0.767525169,0.765724396
4939,121.5100988,31.33781785,0.904011835,0.653065556,0.822718287,0.748365117,0.611694199,0.760202751,0.750009624
4941,121.5116566,31.33762581,0.902916053,0.692848425,0.842249366,0.759198329,0.618587149,0.764216517,0.763335973
4942,121.5121826,31.33762587,0.396015292,0.420175209,0.455582196,0.452651397,0.4466051,0.452430801,0.437243333
4943,121.5111955,31.33645783,0.488792908,0.334451515,0.485633793,0.45536928,0.434288367,0.490679988,0.448202642
4944,121.5119201,31.33719226,0.888390468,0.747717168,0.835293988,0.757831806,0.643122735,0.757499756,0.771642654
4945,121.512217,31.33762536,0.586825321,0.610942283,0.635817152,0.58594409,0.53332576,0.564880885,0.586289249
4947,121.5103416,31.33446603,0.77403458,0.749741812,0.752288271,0.688104003,0.631517894,0.678551395,0.712372993
4948,121.5108673,31.33445038,0.5755662,0.71762897,0.605516579,0.585304162,0.608141715,0.568826482,0.610164018
4949,121.5113923,31.33441856,0.723524492,0.691874231,0.706615239,0.647133671,0.603130807,0.640662515,0.668823493
4950,121.5119173,31.33438673,0.844433107,0.714344534,0.791086715,0.716458455,0.625335842,0.720139033,0.735299614
4951,121.5124427,31.33436506,0.745036954,0.724702087,0.73504228,0.666698976,0.617412698,0.656470683,0.690893946
4952,121.5129686,31.33436412,0.872332367,0.764640548,0.824315704,0.749809929,0.649041251,0.746167275,0.767717846
4953,121.5134946,31.33436318,0.568931268,0.312527175,0.560563009,0.511302393,0.408789,0.52806996,0.481697134
4955,121.5078341,31.33506759,0.877112154,0.696623022,0.818011766,0.737852966,0.618788368,0.7432415,0.748604963
4967,121.5105834,31.33731261,0.908486765,0.693731618,0.835754009,0.762335886,0.626512928,0.767525169,0.765724396
4968,121.5110465,31.33750675,0.822921762,0.771525471,0.798339033,0.724508884,0.640872541,0.712678825,0.745141086
4972,121.5076225,31.33885299,0.89321468,0.634181883,0.836159059,0.748831944,0.581237323,0.75066467,0.740714927
4976,121.5085481,31.33425894,0.897721973,0.686597321,0.821524991,0.748642082,0.624046228,0.757818162,0.75605846
4984,121.5126409,31.33762589,0.902314764,0.706538735,0.825194648,0.756077607,0.633877551,0.762943477,0.76449113
4985,121.5153932,31.33763396,0.885530501,0.722651086,0.828287543,0.749551598,0.631950527,0.752095752,0.761677835
4986,121.5135371,31.33394882,0.832752627,0.548727101,0.755953603,0.676849721,0.554446486,0.695982278,0.677451969
4987,121.5132306,31.33352137,0.802002524,0.515413094,0.692702749,0.640631324,0.559018636,0.667021094,0.64613157
4989,121.512711,31.33261051,0.826521023,0.512395203,0.70974615,0.652119351,0.561637197,0.685730917,0.658024974
4990,121.5125191,31.3321208,0.73294328,0.399510114,0.661687425,0.586450983,0.484196002,0.620404741,0.580865424
4991,121.5123479,31.33162384,0.846810931,0.552772297,0.730003331,0.676473498,0.577197224,0.702536687,0.680965661
4992,121.5121927,31.33112129,0.553217753,0.290101844,0.542746765,0.5,0.394554187,0.518210214,0.466471794
4993,121.5140803,31.33813394,0.903170445,0.70027128,0.835270206,0.760379277,0.626100468,0.764501875,0.764948925
4996,121.515113,31.33813622,0.906907448,0.73340644,0.854876934,0.772501894,0.633980821,0.77022195,0.778649248
4997,121.5145837,31.33816956,0.877238107,0.755387389,0.830474475,0.753942985,0.641289051,0.748870338,0.767867058
4998,121.5139891,31.33762582,0.907964274,0.65379397,0.846219258,0.759722452,0.599948624,0.765063406,0.755451997
4999,121.5134631,31.33762587,0.889959943,0.68660533,0.821958025,0.745687277,0.618686806,0.752278498,0.752529313
5000,121.5150376,31.33766195,0.906907448,0.73340644,0.854876934,0.772501894,0.633980821,0.77022195,0.778649248
5001,121.5150733,31.33541691,0.88566788,0.571098081,0.79518992,0.716267666,0.576627079,0.736669964,0.713586765
5002,121.5146727,31.33507673,0.82890393,0.508698816,0.736818438,0.661791254,0.544491694,0.68902635,0.661621747
5003,121.5142828,31.33472376,0.73241072,0.442655046,0.659406111,0.593591701,0.506491647,0.623723051,0.593046379
5005,121.5160278,31.3356546,0.28090292,0.162639189,0.291521591,0.320389436,0.327164422,0.361830828,0.290741398
5007,121.5160199,31.33613536,0.358820158,0.176544926,0.34674955,0.355637109,0.349336438,0.406611246,0.332283238
5008,121.5156136,31.33580124,0.321800456,0.168289999,0.32026195,0.341361519,0.336812379,0.386404485,0.312488465
5010,121.5158262,31.33745855,0.863436078,0.762511302,0.80592836,0.743587235,0.649931173,0.737919874,0.760552337
5011,121.5213573,31.33383863,0.893017406,0.736401857,0.826043392,0.756643493,0.642654834,0.758246262,0.768834541
5012,121.5207926,31.3343064,0.770698641,0.832119456,0.777431719,0.7204998,0.668744735,0.688336189,0.742971757
5035,121.5190079,31.3365539,0.907929325,0.695523865,0.826693474,0.758351598,0.631873453,0.765763919,0.764355939
5037,121.5188244,31.33586525,0.893363577,0.725555505,0.810115692,0.749678947,0.644870023,0.755641326,0.763204178
5039,121.517738,31.33497719,0.898089686,0.721120663,0.84561948,0.766540251,0.625907679,0.76344222,0.770119997
5042,121.5184216,31.33597142,0.898030397,0.669126341,0.800394152,0.73964131,0.626096157,0.752885181,0.74769559
5044,121.5183719,31.33435127,0.90050864,0.655528642,0.813881504,0.744038905,0.614657037,0.75633852,0.747492208
5045,121.5193664,31.33523489,0.898030397,0.669126341,0.800394152,0.73964131,0.626096157,0.752885181,0.74769559
5047,121.5191922,31.33565162,0.893363577,0.725555505,0.810115692,0.749678947,0.644870023,0.755641326,0.763204178
5049,121.5198934,31.33642586,0.892466053,0.670898719,0.793518249,0.734967401,0.626305967,0.748127353,0.744380624
5051,121.5269132,31.33375546,0.221536417,0.362069235,0.277303138,0.333920771,0.428722179,0.344592402,0.328024024
5055,121.5224383,31.33433224,0.879221793,0.729526204,0.812552709,0.742774421,0.639853625,0.746451922,0.758396779
5069,121.5255251,31.33762562,0.652370138,0.564029618,0.646330851,0.583017607,0.538738685,0.592852216,0.596223186
5074,121.5252929,31.33803316,0.574356379,0.544081869,0.59217419,0.549525472,0.521245862,0.552549505,0.555655546
5075,121.5255528,31.33839218,0.51930417,0.320683353,0.512235254,0.476795773,0.420509903,0.505541973,0.459178404
5076,121.5250301,31.33834037,0.481768064,0.315965947,0.480864787,0.454224759,0.419605584,0.486337014,0.439794359
5090,121.5251141,31.33517054,0.303486122,0.403901029,0.359710305,0.387081851,0.45070982,0.398100822,0.383831658
5092,121.525338,31.33586834,0.376763224,0.562903097,0.430111001,0.448448615,0.531894654,0.451442577,0.466927195
5093,121.5246368,31.33538351,0.313495593,0.51734057,0.372226474,0.408395374,0.509498667,0.412246637,0.422200553
5094,121.5254091,31.33675956,0.435924989,0.53140367,0.5,0.487375761,0.5,0.481699211,0.489400605
5095,121.5248221,31.33624012,0.376763224,0.562903097,0.430111001,0.448448615,0.531894654,0.451442577,0.466927195
5096,121.5249334,31.33728521,0.694243593,0.599954706,0.682818721,0.614997873,0.553073572,0.617364701,0.627075528
5098,121.5323535,31.33765324,0.552800103,0.290036682,0.52670936,0.483925326,0.407016398,0.518037577,0.463087574
5107,121.5317064,31.33514406,0.230325583,0.68212669,0.258408361,0.385229359,0.63485992,0.371390809,0.427056787
5109,121.5316566,31.33409499,0.245343555,0.71660977,0.29169225,0.404379045,0.639870408,0.386137129,0.447338693
5110,121.531656,31.33356901,0.489536084,0.627971017,0.555787582,0.535035293,0.545946098,0.51761476,0.545315139
5139,121.5369977,31.33467999,0.660271223,0.370427133,0.590277397,0.530823085,0.478105661,0.578505275,0.534734962
5140,121.5370503,31.33504154,0.475327282,0.401755466,0.48479128,0.46319591,0.46824837,0.490946495,0.464044134
5141,121.5358734,31.33580335,0.579753244,0.306160577,0.515121991,0.478749268,0.444774859,0.53219197,0.476125318
5142,121.5360802,31.33600669,0.399781048,0.232229709,0.376516185,0.383899037,0.396455074,0.435553047,0.370739017
5145,121.534075,31.33720241,0.468565737,0.247822226,0.446294164,0.430380654,0.38710826,0.472316387,0.408747905
5146,121.5345352,31.33694759,0.492600515,0.261004165,0.477696324,0.451557366,0.387426973,0.485913775,0.426033186
5147,121.5349766,31.33666286,0.402713863,0.215372016,0.401145295,0.398829691,0.356506089,0.43596142,0.368421396
5151,121.5325233,31.3339564,0.487413124,0.625841364,0.553167945,0.541476075,0.544368807,0.517268776,0.544922682
5152,121.5325042,31.33343105,0.487413124,0.625841364,0.553167945,0.541476075,0.544368807,0.517268776,0.544922682
5158,121.5350439,31.33643411,0.608750153,0.30936954,0.564785658,0.510831875,0.424065879,0.547285935,0.494181507
5160,121.533762,31.33664697,0.486102235,0.239494337,0.45998352,0.43840481,0.380509278,0.479947487,0.414073611
5163,121.5422229,31.33572072,0.777641652,0.566182199,0.713962239,0.639635929,0.563298157,0.65905806,0.653296373
5164,121.5407771,31.33420552,0.816752217,0.571520605,0.677122317,0.654344928,0.591426609,0.679380003,0.665091113
5165,121.5405155,31.33378758,0.872885439,0.605940924,0.745884368,0.700868815,0.607127864,0.723184036,0.709315241
5169,121.5420025,31.33467818,0.533370815,0.556909018,0.576239608,0.539557862,0.516215898,0.53327571,0.542594819
5180,121.5405585,31.33446895,0.816752217,0.571520605,0.677122317,0.654344928,0.591426609,0.679380003,0.665091113
5181,121.5401502,31.33415056,0.872885439,0.605940924,0.745884368,0.700868815,0.607127864,0.723184036,0.709315241
5182,121.5397095,31.3338652,0.855154944,0.635056343,0.759736006,0.698059029,0.607312968,0.7177155,0.712172465
5183,121.5393242,31.33351109,0.834049728,0.692522937,0.795324009,0.710522122,0.60821947,0.710035295,0.72511226
5184,121.5389472,31.33314716,0.735988725,0.532295913,0.622543344,0.598704437,0.573669634,0.629108388,0.615385074
5204,121.5578997,31.3336123,0.328567255,0.382482705,0.356869406,0.383343585,0.468370508,0.409373094,0.388167759
5205,121.5583994,31.33346825,0.490222375,0.56140138,0.48644919,0.481710116,0.560085191,0.509042934,0.514818531
5206,121.5589069,31.33334576,0.819786908,0.652061683,0.719449472,0.671682047,0.624227006,0.694693911,0.696983505
5207,121.5594162,31.33323256,0.719528848,0.793747412,0.683374571,0.660108225,0.678682318,0.651606403,0.697841296
5208,121.5599232,31.33310792,0.301657306,0.777671308,0.338818946,0.449574102,0.677091223,0.432405791,0.496203113
5209,121.5604251,31.3329652,0.742405432,0.60839478,0.659867483,0.639384278,0.598563503,0.6433471,0.648660429
5211,121.5614491,31.33276085,0.263984887,0.522222582,0.286361058,0.369615402,0.552708664,0.380334626,0.395871203
5212,121.5619574,31.33263538,0.173489628,0.186423247,0.183120704,0.24729502,0.366003763,0.293971293,0.241717276
5213,121.5624676,31.33251734,0.17147224,0.696992076,0.212718038,0.336995971,0.620140092,0.322746159,0.393510763
5214,121.5629762,31.33239301,0.180126219,0.593316266,0.191938119,0.3005147,0.592762665,0.316327834,0.362497634
5215,121.5634907,31.33231343,0.177373728,0.691479284,0.208012741,0.332239919,0.6298462,0.326514278,0.394244358
5216,121.5640132,31.33226812,0.180658565,0.532837026,0.207847631,0.306490452,0.565377381,0.321142285,0.352392223
5217,121.5668765,31.3349653,0.395251633,0.30639167,0.394272118,0.405649713,0.433450382,0.441342563,0.39605968
5218,121.5665741,31.3345378,0.271252228,0.292400602,0.313895476,0.346391533,0.401223477,0.369294662,0.332409663
5219,121.5662603,31.3341193,0.671485855,0.73362119,0.693345782,0.64743644,0.612828125,0.620587001,0.663217399
5220,121.5658924,31.3337455,0.64082167,0.515193192,0.642061322,0.577387668,0.507646606,0.58207545,0.577530985
5221,121.565546,31.33335175,0.812932866,0.761508793,0.796481098,0.723234027,0.628491724,0.70545225,0.738016793
5222,121.5651481,31.33300995,0.855443195,0.741727924,0.822759124,0.745503809,0.623468487,0.732557785,0.753576721
5223,121.5647802,31.33263608,0.307429899,0.338214068,0.358881316,0.378464201,0.417556565,0.396052535,0.366099764
5224,121.5674206,31.33501868,0.251235966,0.149297358,0.254845085,0.292262234,0.323127429,0.344385954,0.269192338
