id,lng,lat,total_2019,total_2013,difference
30646,121.3766789,31.24707947,0.470902779,0.502172986,-0.031270207
30649,121.3788906,31.24950306,0.515698316,0.500686842,0.015011474
30650,121.3786326,31.24904485,0.595250782,0.613800259,-0.018549477
30651,121.3783974,31.24857441,0.546240046,0.551510448,-0.005270402
30652,121.3781621,31.24810396,0.515489645,0.543239944,-0.027750299
30653,121.3779269,31.24763352,0.482426799,0.533786144,-0.051359345
30654,121.3776917,31.24716307,0.490696063,0.455807837,0.034888226
30655,121.3774416,31.24670053,0.476503454,0.422202072,0.054301382
30665,121.3758461,31.25087377,0.551791591,0.622575807,-0.070784216
30671,121.3788833,31.25003868,0.434621451,0.435185534,-0.000564083
30672,121.3832573,31.2471149,0.396013116,0.404367749,-0.008354633
30673,121.3829744,31.24667155,0.517202595,0.547140121,-0.029937526
30675,121.383318,31.24778839,0.546204372,0.52308383,0.023120542
30678,121.3839338,31.2489373,0.485072007,0.504083559,-0.019011552
30681,121.3832089,31.24917856,0.541659097,0.455188409,0.086470688
30682,121.3845863,31.24979591,0.647461173,0.651578924,-0.004117751
30687,121.3889545,31.24816686,0.573071117,0.499571542,0.073499575
30694,121.3864801,31.24748937,0.766561844,0.652923745,0.113638099
30695,121.3863171,31.24698931,0.700784054,0.753232883,-0.052448829
30696,121.3861823,31.24648126,0.656273859,0.725636946,-0.069363087
30697,121.3860149,31.24598456,0.65058812,0.673499257,-0.022911137
30698,121.3857758,31.24551645,0.73475795,0.626201886,0.108556064
30700,121.3876633,31.24767425,0.67547026,0.628933681,0.046536579
30705,121.3902136,31.24704239,0.310150881,0.432840443,-0.122689562
30706,121.390728,31.24693326,0.340540113,0.526815537,-0.186275424
30714,121.3925527,31.24762173,0.341473833,0.434006211,-0.092532378
30718,121.3931329,31.2467765,0.38451511,0.636125318,-0.251610208
30719,121.3925428,31.24824106,0.521859772,0.440429971,0.081429801
30731,121.3936278,31.24677355,0.421978808,0.674031123,-0.252052315
30739,121.3926652,31.24966204,0.509701582,0.465613275,0.044088307
30747,121.3944696,31.25024013,0.508696632,0.67393019,-0.165233558
30748,121.39389,31.25059578,0.730734617,0.762805943,-0.032071326
30753,121.3927435,31.25112252,0.423871758,0.436167941,-0.012296183
30762,121.3924344,31.25037073,0.294433006,0.318089962,-0.023656956
30766,121.3975884,31.24877417,0.599134476,0.642652654,-0.043518178
30767,121.3975694,31.24929935,0.543020952,0.592189402,-0.04916845
30768,121.3976501,31.24772593,0.509027444,0.614381572,-0.105354128
30769,121.3977302,31.24720613,0.503242213,0.580568842,-0.077326629
30770,121.3971784,31.24957578,0.447483342,0.501989844,-0.054506502
30771,121.3961287,31.24952632,0.448746623,0.433333813,0.01541281
30774,121.3986495,31.25008874,0.548282894,0.619000176,-0.070717282
30775,121.3981261,31.25013322,0.479895738,0.48891082,-0.009015082
30776,121.3976002,31.2501343,0.524938338,0.581374772,-0.056436434
30778,121.3983507,31.24957555,0.428038533,0.436537977,-0.008499444
30779,121.3978247,31.24957545,0.413411424,0.446477172,-0.033065748
30780,121.3995062,31.25044801,0.560724051,0.524245121,0.03647893
30781,121.399941,31.25073852,0.513203569,0.480650401,0.032553168
30782,121.4004006,31.25099046,0.518797094,0.533227512,-0.014430418
30783,121.3996881,31.24994647,0.551510297,0.570635246,-0.019124949
30784,121.4002134,31.24993402,0.517095735,0.505980758,0.011114977
30785,121.400728,31.25003733,0.517095735,0.505980758,0.011114977
30786,121.3974844,31.25009058,0.702825063,0.654698121,0.048126942
30787,121.3950357,31.25023897,0.568476893,0.62978487,-0.061307977
30788,121.3950302,31.25049322,0.568476893,0.62978487,-0.061307977
30789,121.3953314,31.25049114,0.490308341,0.542811666,-0.052503325
30790,121.3951261,31.25066638,0.538570667,0.609684487,-0.07111382
30798,121.3951501,31.25212571,0.651600655,0.625889128,0.025711527
30800,121.396897,31.25107101,0.725142832,0.67854374,0.046599092
30801,121.3972091,31.25169714,0.720521904,0.710534387,0.009987517
30804,121.3961267,31.25013882,0.539944596,0.567180552,-0.027235956
30806,121.3971786,31.25013535,0.542705283,0.609585996,-0.066880713
30807,121.3966531,31.24961077,0.455437602,0.511449298,-0.056011696
30808,121.4011413,31.24731598,0.438681269,0.453179193,-0.014497924
30809,121.4010954,31.24679321,0.426410266,0.437784634,-0.011374368
30815,121.403774,31.24731112,0.442573377,0.514719832,-0.072146455
30816,121.4032606,31.24719743,0.440970911,0.511073053,-0.070102142
30817,121.4027459,31.24709046,0.444986759,0.626568294,-0.181581535
30818,121.4048163,31.24733535,0.458941905,0.643004225,-0.18406232
30819,121.4053422,31.24733008,0.45781873,0.547383103,-0.089564373
30821,121.4044498,31.24689104,0.476039564,0.487701387,-0.011661823
30822,121.4045934,31.24638535,0.561869362,0.600224926,-0.038355564
30823,121.4047378,31.24587989,0.606146221,0.681080298,-0.074934077
30825,121.4050812,31.24489049,0.600437345,0.7002356,-0.099798255
30827,121.4006153,31.25054676,0.442933732,0.464165592,-0.02123186
30830,121.4010647,31.24850375,0.65840752,0.73732559,-0.07891807
30831,121.4011107,31.24798027,0.538979228,0.580745007,-0.041765779
30834,121.4013303,31.25142885,0.227946076,0.34654374,-0.118597664
30835,121.40086,31.25119479,0.402273492,0.367331567,0.034941925
30836,121.4027344,31.25055129,0.362522364,0.487156321,-0.124633957
30837,121.4022331,31.25040299,0.415173047,0.49968642,-0.084513373
30838,121.4017184,31.250303,0.553015421,0.552936046,7.94E-05
30839,121.401207,31.25019192,0.506706793,0.530583618,-0.023876825
30840,121.4030695,31.25115071,0.369832209,0.354822238,0.015009971
30841,121.4028894,31.25164462,0.378314141,0.377953058,0.000361083
30842,121.4033978,31.25015254,0.372149482,0.419280297,-0.047130815
30843,121.4035796,31.24965919,0.49588175,0.544648523,-0.048766773
30844,121.4037366,31.24915735,0.611245739,0.595726571,0.015519168
30845,121.4038956,31.24865639,0.402598238,0.435312143,-0.032713905
30846,121.4040315,31.24814908,0.468894606,0.583965397,-0.115070791
30847,121.4042053,31.24765284,0.412638042,0.476849756,-0.064211714
30848,121.4037616,31.25077151,0.242215013,0.284768267,-0.042553254
30858,121.4092219,31.24843952,0.508291177,0.638617801,-0.130326624
30859,121.4100082,31.24857858,0.653046058,0.717240136,-0.064194078
30860,121.4104652,31.24853688,0.700315227,0.735168251,-0.034853024
30861,121.4096786,31.24835259,0.605091519,0.683896205,-0.078804686
30862,121.4101895,31.24825092,0.690395522,0.736033553,-0.045638031
30872,121.4065794,31.24751575,0.373040786,0.679617168,-0.306576382
30874,121.4100162,31.24910962,0.762991414,0.776490779,-0.013499365
30875,121.4104678,31.24937569,0.692282788,0.73846092,-0.046178132
30876,121.4108902,31.24968105,0.577572899,0.739494707,-0.161921808
30877,121.4113468,31.24992314,0.728674,0.694910722,0.033763278
30878,121.4118439,31.25008315,0.742199359,0.715515056,0.026684303
30879,121.4123429,31.25024414,0.692401047,0.674453046,0.017948001
30890,121.4090652,31.24905845,0.695423681,0.754154733,-0.058731052
30891,121.4091209,31.24853603,0.446147235,0.663536948,-0.217389713
30907,121.4119495,31.24848198,0.773615156,0.770432329,0.003182827
30913,121.4121969,31.24873342,0.78361374,0.781610646,0.002003094
30914,121.4135559,31.2490056,0.735397023,0.773472785,-0.038075762
30915,121.4130428,31.24889337,0.765460068,0.753935032,0.011525036
30930,121.4146051,31.24906499,0.737463532,0.672745027,0.064718505
30931,121.4151288,31.24904607,0.753990534,0.71954888,0.034441654
30932,121.4156125,31.24919461,0.773840285,0.71988118,0.053959105
30933,121.4160353,31.24949879,0.771898837,0.726296796,0.045602041
30934,121.4165138,31.24971588,0.714338428,0.705891545,0.008446883
30935,121.4169143,31.24821246,0.392846536,0.590190356,-0.19734382
30936,121.4170082,31.24769591,0.325902449,0.447896421,-0.121993972
30943,121.4198562,31.25125854,0.564270436,0.571705547,-0.007435111
30944,121.420129,31.25080887,0.544588168,0.666842046,-0.122253878
30945,121.4203841,31.25034918,0.42721144,0.54973634,-0.1225249
30953,121.416657,31.24927051,0.664814834,0.690089423,-0.025274589
30954,121.4167142,31.24874835,0.434445985,0.464839899,-0.030393914
30959,121.4171782,31.25037747,0.549163325,0.690324524,-0.141161199
30960,121.4175821,31.25071344,0.525066705,0.615482286,-0.090415581
30962,121.4184802,31.25125328,0.634156049,0.740565345,-0.106409296
30963,121.4189508,31.25148828,0.671945611,0.75349384,-0.081548229
30968,121.4202455,31.24646747,0.617470132,0.649704514,-0.032234382
30972,121.42406,31.24821698,0.548353635,0.545514658,0.002838977
30973,121.4245163,31.24847859,0.534314589,0.548953496,-0.014638907
30974,121.4247167,31.24802904,0.568790474,0.485749306,0.083041168
30989,121.424985,31.24881583,0.524936309,0.593155803,-0.068219494
30990,121.4253901,31.24915105,0.613612721,0.648744483,-0.035131762
30991,121.4257544,31.24953037,0.540773412,0.527714813,0.013058599
30992,121.4208383,31.24965345,0.6621835,0.725867466,-0.063683966
30993,121.421114,31.24920555,0.695315949,0.703255366,-0.007939417
30994,121.4213691,31.24874581,0.724418313,0.670324722,0.054093591
30995,121.421642,31.24829866,0.66014208,0.686316471,-0.026174391
30996,121.4219088,31.24784651,0.534608843,0.581576517,-0.046967674
31001,121.4286011,31.2472829,0.633229749,0.622370703,0.010859046
31002,121.4280781,31.24723432,0.589857237,0.627935638,-0.038078401
31003,121.4295244,31.24696842,0.65625055,0.533343298,0.122907252
31008,121.4273979,31.24712629,0.750664501,0.739037057,0.011627444
31009,121.4268838,31.24703164,0.740120726,0.669216602,0.070904124
31010,121.4263657,31.24695284,0.707603956,0.685048193,0.022555763
31011,121.4258463,31.24687283,0.727120667,0.705488702,0.021631965
31012,121.4253331,31.24676173,0.763034313,0.743520777,0.019513536
31013,121.4248284,31.24661421,0.730484453,0.683257904,0.047226549
31014,121.424405,31.24630991,0.761181668,0.765541174,-0.004359506
31015,121.4241687,31.24585619,0.763736659,0.767615088,-0.003878429
31016,121.4242687,31.24535335,0.7690139,0.735230998,0.033782902
31017,121.4245062,31.24488538,0.751541571,0.776218788,-0.024677217
31019,121.4289498,31.25024233,0.754378968,0.676488451,0.077890517
31020,121.4289783,31.24971827,0.77112008,0.753179098,0.017940982
31021,121.4290523,31.24919977,0.757251285,0.770214343,-0.012963058
31022,121.4290988,31.24867647,0.730886736,0.73863127,-0.007744534
31023,121.4291108,31.2481507,0.750359894,0.733232401,0.017127493
31025,121.4286176,31.25161215,0.508901139,0.5021207,0.006780439
31030,121.4317092,31.25079848,0.449331317,0.458264336,-0.008933019
31039,121.42615,31.24997778,0.496944241,0.498290051,-0.00134581
31040,121.431859,31.24833495,0.639079325,0.532208912,0.106870413
31043,121.4319386,31.24810263,0.710182234,0.570865218,0.139317016
31046,121.4311184,31.24747224,0.718681175,0.581979146,0.136702029
31047,121.4306864,31.24718061,0.674341848,0.581538584,0.092803264
31048,121.4302699,31.24686265,0.555469467,0.520437013,0.035032454
31049,121.4329358,31.24817997,0.649769841,0.585528569,0.064241272
31050,121.4333531,31.24786185,0.740344186,0.699466162,0.040878024
31051,121.4337643,31.24753427,0.776380348,0.749736747,0.026643601
31052,121.4341726,31.24720338,0.683517813,0.695812099,-0.012294286
31057,121.4339844,31.25002912,0.724893072,0.593568537,0.131324535
31058,121.4336137,31.24968054,0.637614139,0.539471823,0.098142316
31059,121.4332621,31.24929283,0.566719577,0.51810518,0.048614397
31060,121.4328893,31.24892379,0.475225372,0.439847246,0.035378126
31063,121.4342749,31.25041445,0.650646024,0.54464229,0.106003734
31072,121.4402383,31.24677972,0.695652141,0.596704175,0.098947966
31073,121.4403723,31.24627339,0.432744646,0.421814973,0.010929673
31074,121.4391174,31.24773999,0.749813153,0.69105247,0.058760683
31075,121.4396403,31.24778676,0.53977717,0.557031527,-0.017254357
31076,121.4399854,31.24823607,0.438109589,0.435004087,0.003105502
31077,121.4398747,31.24875039,0.423885969,0.41946366,0.004422309
31078,121.4403921,31.24870526,0.572976265,0.561038251,0.011938014
31079,121.4408771,31.24850858,0.5412672,0.552183897,-0.010916697
31080,121.4403275,31.24927255,0.542735351,0.604308657,-0.061573306
31081,121.4408359,31.24919111,0.580663797,0.582052087,-0.00138829
31082,121.4410399,31.24872593,0.5412672,0.552183897,-0.010916697
31084,121.441031,31.24834083,0.502992,0.531102889,-0.028110889
31085,121.4360499,31.2482365,0.463703849,0.49172298,-0.028019131
31087,121.4352751,31.24753319,0.607027953,0.590558752,0.016469201
31088,121.4348789,31.24718876,0.601114891,0.510649439,0.090465452
31090,121.4372544,31.24699582,0.687158405,0.532718044,0.154440361
31092,121.4363151,31.24652251,0.689007387,0.621203879,0.067803508
31093,121.4358424,31.24629176,0.704906568,0.649903406,0.055003162
31094,121.4373784,31.24762297,0.637201687,0.72305587,-0.085854183
31095,121.4381731,31.24750369,0.760599853,0.70255932,0.058040533
31096,121.4380952,31.24685722,0.64923828,0.76233841,-0.11310013
31097,121.4384692,31.24648953,0.70197721,0.728385014,-0.026407804
31098,121.4387871,31.246077,0.481277459,0.498398468,-0.017121009
31099,121.4371886,31.24858642,0.697653131,0.683646244,0.014006887
31100,121.438215,31.24875984,0.561022568,0.492679057,0.068343511
31101,121.438741,31.24875926,0.522761392,0.544276873,-0.021515481
31102,121.4392667,31.24874934,0.499791231,0.448224778,0.051566453
31104,121.4373316,31.24790781,0.694490202,0.774990293,-0.080500091
31106,121.4387969,31.24844851,0.522761392,0.544276873,-0.021515481
31107,121.4393112,31.24850736,0.499791231,0.448224778,0.051566453
31108,121.4394014,31.25162221,0.495146508,0.453331082,0.041815426
31109,121.4400424,31.25032837,0.439420921,0.43221632,0.007204601
31110,121.4405666,31.25036323,0.431452018,0.416323682,0.015128336
31111,121.4410844,31.25044073,0.429869922,0.416757672,0.01311225
31112,121.4416057,31.25049423,0.432664837,0.416603177,0.01606166
31113,121.4421266,31.25054745,0.432563637,0.41969692,0.012866717
31115,121.443103,31.25026304,0.506548029,0.651129912,-0.144581883
31116,121.4434806,31.24990379,0.492968747,0.493521765,-0.000553018
31117,121.4438387,31.24951873,0.676255235,0.658977804,0.017277431
31118,121.439719,31.24962192,0.635506986,0.553462415,0.082044571
31120,121.4398933,31.25116844,0.644891572,0.48797484,0.156916732
31131,121.4375877,31.25136266,0.778757431,0.716005466,0.062751965
31132,121.4381084,31.25130303,0.68376411,0.64556028,0.03820383
31135,121.4361015,31.25184286,0.780581252,0.702856729,0.077724523
31136,121.4366228,31.25177554,0.777033087,0.666196746,0.110836341
31137,121.4353211,31.25148445,0.586248099,0.50635419,0.079893909
31138,121.4358513,31.25121562,0.648606974,0.530331507,0.118275467
31139,121.4363564,31.25133453,0.776138214,0.679378168,0.096760046
31140,121.4430669,31.24761459,0.752990546,0.732087596,0.02090295
31141,121.4425832,31.24781271,0.732400424,0.744550236,-0.012149812
31142,121.442097,31.24800622,0.701869867,0.732320672,-0.030450805
31143,121.441601,31.24816239,0.723268767,0.680747051,0.042521716
31144,121.4411167,31.24836054,0.502992,0.531102889,-0.028110889
31145,121.4443828,31.24894059,0.503574176,0.561814185,-0.058240009
31146,121.4443952,31.24823597,0.748660955,0.745981543,0.002679412
31147,121.4440222,31.24786519,0.712334643,0.722172734,-0.009838091
31148,121.4436491,31.24749441,0.684322687,0.626574198,0.057748489
31149,121.4451003,31.2490015,0.627057756,0.574390323,0.052667433
31151,121.4443119,31.24952865,0.590644747,0.532167405,0.058477342
31157,121.4505797,31.24907072,0.472076762,0.502869635,-0.030792873
31162,121.4495906,31.2470125,0.716158804,0.629028308,0.087130496
31163,121.4460528,31.24712584,0.452663167,0.548132642,-0.095469475
31166,121.4471138,31.24680116,0.537017877,0.454742159,0.082275718
31167,121.4470663,31.24627891,0.58348698,0.445026643,0.138460337
31168,121.4473436,31.24587518,0.484318677,0.377501659,0.106817018
31169,121.4477175,31.24550516,0.48688941,0.544232746,-0.057343336
31170,121.4480592,31.2451063,0.487209461,0.487361801,-0.00015234
31171,121.4466526,31.24722896,0.458346145,0.48104895,-0.022702805
31172,121.4466611,31.24743006,0.449786421,0.491444101,-0.04165768
31173,121.4476736,31.24745691,0.442089061,0.627604259,-0.185515198
31174,121.4481897,31.24755268,0.488407124,0.648125065,-0.159717941
31189,121.4482364,31.25100687,0.544896202,0.530877882,0.01401832
31190,121.44866,31.25069998,0.499871643,0.580561304,-0.080689661
31191,121.4490444,31.2503436,0.416654799,0.672566922,-0.255912123
31193,121.4477685,31.24982693,0.48095664,0.455995073,0.024961567
31195,121.4508235,31.24781133,0.455963163,0.651459294,-0.195496131
31202,121.4516025,31.24663632,0.724312496,0.722173527,0.002138969
31207,121.4522739,31.2479448,0.456592239,0.503665648,-0.047073409
31208,121.4527766,31.24837577,0.520054473,0.541097249,-0.021042776
31209,121.4522808,31.24773751,0.465994831,0.585009259,-0.119014428
31210,121.452776,31.24732392,0.724936699,0.690296399,0.0346403
31211,121.4527741,31.24679795,0.723740198,0.700541486,0.023198712
31212,121.4527891,31.24627295,0.595124634,0.518097854,0.07702678
31214,121.4545111,31.24653429,0.597454627,0.429714305,0.167740322
31215,121.4548857,31.24947368,0.630424224,0.64067777,-0.010253546
31216,121.4543598,31.24947297,0.579928764,0.647087819,-0.067159055
31217,121.4538338,31.24947352,0.606027538,0.707844123,-0.101816585
31218,121.4533081,31.2494677,0.530885657,0.622684317,-0.09179866
31219,121.455049,31.24778606,0.411876942,0.468726308,-0.056849366
31220,121.454523,31.24778873,0.42449293,0.456591756,-0.032098826
31221,121.4539971,31.2477914,0.486489977,0.500978152,-0.014488175
31222,121.453472,31.24781337,0.4265822,0.447503895,-0.020921695
31223,121.4529473,31.24784476,0.446042126,0.46148899,-0.015446864
31224,121.4554474,31.24821154,0.452782835,0.382647284,0.070135551
31225,121.4553956,31.24873494,0.628633966,0.543951991,0.084681975
31226,121.4553742,31.2492592,0.717203254,0.74818791,-0.030984656
31227,121.455762,31.24818723,0.456017874,0.405420544,0.05059733
31228,121.4557943,31.24871133,0.739244943,0.727742818,0.011502125
31229,121.4557679,31.24923494,0.717203254,0.74818791,-0.030984656
31230,121.4560668,31.24753498,0.43871277,0.455651458,-0.016938688
31231,121.4565793,31.24741937,0.42049822,0.437558453,-0.017060233
31232,121.4570725,31.24723851,0.461188676,0.489198071,-0.028009395
31243,121.455558,31.25078516,0.431196703,0.400790608,0.030406095
31244,121.4560531,31.25062077,0.440031509,0.343037409,0.0969941
31245,121.4565284,31.25040377,0.400047656,0.335592576,0.06445508
31246,121.4570233,31.25022918,0.409558226,0.385423679,0.024134547
31247,121.455224,31.2504537,0.413092151,0.471010178,-0.057918027
31249,121.4550223,31.25147342,0.388109861,0.367772747,0.020337114
31250,121.4554523,31.25182304,0.720330964,0.653163202,0.067167762
31251,121.4559686,31.25173739,0.745412607,0.723726963,0.021685644
31252,121.4564891,31.2516627,0.616284596,0.504581474,0.111703122
31253,121.4584452,31.24755249,0.328314121,0.354866213,-0.026552092
31264,121.4579944,31.24761058,0.455965767,0.472317088,-0.016351321
31267,121.4592724,31.25037909,0.638761473,0.64480791,-0.006046437
31270,121.4608224,31.25013905,0.575965164,0.637029675,-0.061064511
31271,121.459476,31.2518216,0.678860495,0.753539446,-0.074678951
31272,121.4599889,31.25173196,0.579501332,0.717159192,-0.13765786
31273,121.4605058,31.25165761,0.5612375,0.665796624,-0.104559124
31274,121.4610251,31.25159139,0.617910669,0.733225075,-0.115314406
31275,121.4615376,31.25148875,0.55106048,0.564274592,-0.013214112
31276,121.4578227,31.24990243,0.410540494,0.459239765,-0.048699271
31279,121.4579454,31.25039201,0.544191883,0.491969561,0.052222322
31280,121.4580814,31.25074053,0.544191883,0.491969561,0.052222322
31282,121.4574273,31.25149736,0.719466508,0.61424147,0.105225038
31285,121.4573837,31.25063706,0.476104846,0.461537548,0.014567298
31286,121.4652955,31.24944816,0.388705281,0.388990075,-0.000284794
31290,121.4639892,31.24710077,0.62947003,0.592460316,0.037009714
31291,121.4635496,31.24681296,0.624655535,0.665659311,-0.041003776
31292,121.4631229,31.24650609,0.52339839,0.582947219,-0.059548829
31294,121.4650454,31.24655936,0.469911531,0.487727864,-0.017816333
31299,121.4661903,31.24667693,0.452988488,0.44067368,0.012314808
31302,121.4661144,31.24868622,0.42265714,0.444094946,-0.021437806
31303,121.4616072,31.2495832,0.530573402,0.4122769,0.118296502
31308,121.4620398,31.25141024,0.552765919,0.59406792,-0.041302001
31309,121.4628891,31.2515685,0.54734903,0.58747037,-0.04012134
31310,121.4634983,31.2511247,0.645215974,0.418782566,0.226433408
31311,121.4636274,31.25061651,0.534964164,0.43402777,0.100936394
31312,121.463489,31.25015757,0.676997299,0.420031914,0.256965385
31313,121.4630326,31.24989822,0.743732924,0.513960038,0.229772886
31314,121.462549,31.24969391,0.779564391,0.470319146,0.309245245
31315,121.4620898,31.24944023,0.610608281,0.396248271,0.21436001
31316,121.4646323,31.25207106,0.516292821,0.61654421,-0.100251389
31317,121.4641306,31.2519139,0.558023052,0.607321251,-0.049298199
31318,121.4636338,31.25174182,0.491067575,0.560320873,-0.069253298
31319,121.4652529,31.25124243,0.443968157,0.450852895,-0.006884738
31320,121.4651637,31.25175891,0.476740382,0.491953698,-0.015213316
31322,121.4654448,31.25067538,0.418553484,0.42463483,-0.006081346
31323,121.4658312,31.25107725,0.483370098,0.446565857,0.036804241
31324,121.4662644,31.25136905,0.46508759,0.432439323,0.032648267
31325,121.4667187,31.25163045,0.566396647,0.535839473,0.030557174
31326,121.4702337,31.24922267,0.303681632,0.475716083,-0.172034451
31327,121.4707163,31.24829555,0.474259043,0.475481746,-0.001222703
31329,121.470964,31.24904828,0.36173102,0.422853851,-0.061122831
31330,121.4714644,31.24920256,0.285107294,0.432331406,-0.147224112
31331,121.4719504,31.24939602,0.353863189,0.427202002,-0.073338813
31332,121.46632,31.24795175,0.415184299,0.435062483,-0.019878184
31333,121.4664777,31.24745035,0.387134864,0.473167603,-0.086032739
31334,121.4699953,31.25070139,0.714990765,0.757048056,-0.042057291
31336,121.470966,31.25110379,0.722181253,0.682821732,0.039359521
31337,121.4714619,31.25127298,0.556511708,0.540616166,0.015895542
31338,121.4697278,31.25010867,0.422481355,0.438334597,-0.015853242
31339,121.4671439,31.2512823,0.683625047,0.522846115,0.160778932
31343,121.467804,31.2495116,0.669724194,0.668530354,0.00119384
31344,121.4673441,31.24925676,0.63447168,0.67501919,-0.04054751
31345,121.4668836,31.24900388,0.620507737,0.676864029,-0.056356292
31346,121.4664564,31.24869714,0.437982951,0.496499193,-0.058516242
31350,121.4698996,31.24961622,0.324460661,0.43668105,-0.112220389
31351,121.4722788,31.24816794,0.454742412,0.624808174,-0.170065762
31352,121.4735933,31.24777881,0.479655102,0.455613004,0.024042098
31354,121.4725624,31.24750219,0.540868614,0.529612972,0.011255642
31355,121.4720662,31.24733318,0.654118178,0.548598298,0.10551988
31357,121.4711733,31.2470425,0.40317396,0.414990585,-0.011816625
31358,121.4724999,31.24901635,0.311335243,0.426209204,-0.114873961
31359,121.472647,31.2485119,0.537928961,0.534530111,0.00339885
31360,121.4752452,31.2492647,0.522125842,0.577536933,-0.055411091
31361,121.4744524,31.24967574,0.431956119,0.42619537,0.005760749
31363,121.4738075,31.24716862,0.423648004,0.442057349,-0.018409345
31365,121.4749968,31.24794934,0.44203482,0.42644044,0.01559438
31366,121.4744978,31.24780923,0.451285006,0.430282614,0.021002392
31367,121.473984,31.2477372,0.448800339,0.415788421,0.033011918
31368,121.4755648,31.24788622,0.460809933,0.457852218,0.002957715
31369,121.475155,31.24732384,0.458910406,0.454296074,0.004614332
31371,121.4741219,31.24714771,0.416631331,0.44371243,-0.027081099
31372,121.4756916,31.24684762,0.460028731,0.455112548,0.004916183
31375,121.4760246,31.24814621,0.439132929,0.449832918,-0.010699989
31376,121.4765481,31.24819071,0.441144032,0.443940445,-0.002796413
31377,121.4770686,31.24825343,0.438770564,0.449138687,-0.010368123
31378,121.4719199,31.25083178,0.449879479,0.453250158,-0.003370679
31381,121.4734993,31.25183347,0.751043565,0.731188787,0.019854778
31382,121.472996,31.25168111,0.682995987,0.728974072,-0.045978085
31383,121.4724844,31.25155899,0.678203232,0.594601749,0.083601483
31384,121.4719825,31.25140241,0.65003409,0.634222322,0.015811768
31385,121.4743887,31.250846,0.390702782,0.431372314,-0.040669532
31386,121.4742113,31.25133606,0.429468854,0.42446297,0.005005884
31388,121.4740505,31.25019504,0.386419619,0.429153392,-0.042733773
31389,121.4735497,31.25003862,0.379524282,0.43269234,-0.053168058
31390,121.473061,31.24984496,0.31485269,0.426706078,-0.111853388
31391,121.4725916,31.24960766,0.290111623,0.437897778,-0.147786155
31392,121.4741951,31.25203389,0.598105179,0.61517771,-0.017072531
31393,121.4746809,31.2501486,0.39605826,0.430458395,-0.034400135
31394,121.4747283,31.25216125,0.441711665,0.466117235,-0.02440557
31396,121.4765569,31.25009203,0.452851244,0.441771486,0.011079758
31397,121.4755501,31.25129412,0.443545865,0.463007036,-0.019461171
31398,121.4751648,31.25165182,0.453419617,0.453615458,-0.000195841
31399,121.4753943,31.25072405,0.385307897,0.430306478,-0.044998581
31400,121.4749205,31.25050019,0.319284888,0.430303275,-0.111018387
31401,121.4806793,31.24729455,0.428639102,0.421940228,0.006698874
31402,121.4802122,31.24706331,0.434077043,0.433557795,0.000519248
31403,121.4797567,31.24680311,0.408095697,0.427761061,-0.019665364
31404,121.4804979,31.24772559,0.507763935,0.542928304,-0.035164369
31405,121.4800199,31.24751141,0.44151011,0.442662789,-0.001152679
31406,121.4803708,31.24886163,0.43229313,0.444921865,-0.012628735
31408,121.4787895,31.24822181,0.400487529,0.422438494,-0.021950965
31409,121.4787472,31.2487453,0.329574317,0.436579214,-0.107004897
31410,121.4788573,31.24717241,0.444540554,0.445880869,-0.001340315
31411,121.4808859,31.24906087,0.490726179,0.663910282,-0.173184103
31414,121.4783068,31.24774223,0.447036297,0.450122531,-0.003086234
31415,121.4778216,31.24756837,0.464392473,0.446716578,0.017675895
31416,121.4772284,31.24758781,0.441014443,0.44787899,-0.006864547
31418,121.4772089,31.24891343,0.414743142,0.434551777,-0.019808635
31419,121.4770189,31.24940218,0.437640937,0.486729132,-0.049088195
31420,121.4775404,31.24792041,0.466750537,0.434699892,0.032050645
31423,121.4773878,31.24848556,0.405603254,0.405794975,-0.000191721
31424,121.4804547,31.2515813,0.430770934,0.476085468,-0.045314534
31426,121.4816317,31.25072955,0.599226171,0.545137702,0.054088469
31427,121.4806839,31.2505316,0.589521097,0.66563423,-0.076113133
31428,121.4802394,31.2499138,0.510354834,0.467897959,0.042456875
31429,121.4797695,31.2496789,0.484474783,0.480042576,0.004432207
31430,121.4792988,31.24944577,0.3997899,0.445457667,-0.045667767
31431,121.4788233,31.24922339,0.322155403,0.445030752,-0.122875349
31432,121.481639,31.25121014,0.451009577,0.47720646,-0.026196883
31434,121.4806213,31.25109538,0.449813581,0.434865838,0.014947743
31435,121.4780951,31.25002147,0.32692231,0.548169076,-0.221246766
31436,121.4776011,31.24984121,0.294420738,0.55904939,-0.264628652
31437,121.4770927,31.24970709,0.403489323,0.480462747,-0.076973424
31438,121.4787492,31.2496961,0.512083574,0.460079461,0.052004113
31439,121.4833092,31.24696733,0.571855528,0.744445984,-0.172590456
31440,121.4827862,31.24742246,0.450466602,0.495665011,-0.045198409
31441,121.4816734,31.24753559,0.444227612,0.499691273,-0.055463661
31442,121.482892,31.2476736,0.444354452,0.519759836,-0.075405384
31445,121.4826715,31.24828694,0.450168471,0.437128308,0.013040163
31447,121.4823847,31.24865607,0.485756692,0.424150719,0.061605973
31448,121.4862805,31.24861825,0.678405957,0.452016117,0.22638984
31449,121.4824233,31.2488868,0.485756692,0.424150719,0.061605973
31450,121.4819356,31.24872872,0.468988243,0.410756406,0.058231837
