id,lng,lat,beautiful_score,livelier_score,safer_score,wealthier_score,1-boring,1-depressing,total
1635,121.5642084,31.35303148,0.179968336,0.528406631,0.237857747,0.321926053,0.522180568,0.323035204,0.35222909
1677,121.5734417,31.35541031,0.405910385,0.34574379,0.435313449,0.43363143,0.4287862,0.452200216,0.416930912
1678,121.5734399,31.35488437,0.392052616,0.48843523,0.456972259,0.455187029,0.487481542,0.456038508,0.456027864
1680,121.5733949,31.35383559,0.267678228,0.327639654,0.334237471,0.370009017,0.397777657,0.371182357,0.344754064
1726,121.5834238,31.35629546,0.392266984,0.332832479,0.401862078,0.407300243,0.435516415,0.441355504,0.401855617
1727,121.5839365,31.35619642,0.424849998,0.261888,0.407445971,0.407866801,0.403621859,0.451798597,0.392911871
1729,121.5824465,31.35650874,0.248703117,0.228652318,0.291260004,0.333494813,0.355411052,0.353382265,0.301817262
1730,121.5829666,31.3565473,0.202628649,0.297452542,0.261097132,0.319868386,0.386046542,0.327178689,0.299045323
1733,121.5817011,31.35748242,0.397168891,0.397419277,0.442065296,0.436883618,0.454777981,0.450925218,0.42987338
1745,121.5885123,31.35480582,0.880925295,0.566745612,0.794365395,0.716530583,0.57218108,0.734642083,0.710898341
1746,121.5889766,31.35456578,0.518430546,0.262177454,0.475906618,0.454429464,0.40930745,0.5,0.436708589
1747,121.5894387,31.35432029,0.558104024,0.257041523,0.5,0.467323253,0.406139861,0.516912106,0.450920128
1748,121.5899102,31.35408803,0.68655498,0.341996804,0.612742982,0.548915629,0.454581599,0.590193342,0.539164223
1749,121.5903751,31.35385012,0.718243305,0.363482036,0.646235418,0.573481021,0.462393948,0.609488434,0.562220694
